id,latitude,longitude,location,date,crime_severity
1398,28.63307,77.22156,Connaught Place,2023-09-19,Low
1399,28.548912,77.249855,Nehru Place,2023-07-03,High
1400,28.699293,77.142651,Pitampura,2023-07-06,Low
1401,28.650989,77.192288,Karol Bagh,2023-06-14,Medium
1402,28.537947,77.260973,Kalkaji,2023-08-18,Low
1403,28.566916,77.244111,Lajpat Nagar,2023-07-19,Medium
1404,28.5457,77.235741,Greater Kailash,2023-06-08,Low
1405,28.650563,77.190623,Karol Bagh,2023-08-07,Low
1406,28.54957,77.252144,Nehru Place,2023-02-01,Medium
1407,28.538341,77.260563,Kalkaji,2023-06-04,Low
1408,28.634296,77.221027,Connaught Place,2023-02-14,High
1409,28.654897,77.231205,Chandni Chowk,2023-11-21,Medium
1410,28.521188,77.163284,Vasant Kunj,2023-01-14,Low
1411,28.521669,77.207728,Saket,2023-11-22,Medium
1412,28.548429,77.198929,Hauz Khas,2023-06-04,Medium
1413,28.519462,77.163649,Vasant Kunj,2023-05-02,Medium
1414,28.538479,77.25829,Kalkaji,2023-09-12,Low
1415,28.644316,77.123928,Rajouri Garden,2023-11-08,Low
1416,28.520322,77.166745,Vasant Kunj,2023-06-06,Low
1417,28.643246,77.123281,Rajouri Garden,2023-09-05,Medium
1418,28.52226,77.165643,Vasant Kunj,2023-12-29,Medium
1419,28.610926,77.038871,Dwarka,2023-03-02,Medium
1420,28.537099,77.257921,Kalkaji,2023-12-24,Medium
1421,28.547085,77.234298,Greater Kailash,2023-09-05,Medium
1422,28.567644,77.241897,Lajpat Nagar,2023-06-05,Low
1423,28.539318,77.260713,Kalkaji,2023-10-19,Medium
1424,28.633879,77.219905,Connaught Place,2023-07-19,Medium
1425,28.520563,77.205512,Saket,2023-11-23,Low
1426,28.650421,77.190968,Karol Bagh,2023-04-20,Low
1427,28.736855,77.065483,Rohini,2023-02-17,Low
1428,28.700339,77.142189,Pitampura,2023-07-31,High
1429,28.657166,77.229526,Chandni Chowk,2023-03-16,Low
1430,28.548306,77.251003,Nehru Place,2023-12-11,Medium
1431,28.73717,77.066558,Rohini,2023-02-15,Medium
1432,28.546195,77.235295,Greater Kailash,2023-01-10,Medium
1433,28.567074,77.24319,Lajpat Nagar,2023-07-11,Medium
1434,28.603629,77.308022,Mayur Vihar,2023-04-29,Low
1435,28.737577,77.068061,Rohini,2023-04-16,Medium
1436,28.642259,77.123203,Rajouri Garden,2023-09-06,Low
1437,28.737142,77.069074,Rohini,2023-07-07,Low
1438,28.544401,77.237274,Greater Kailash,2023-05-24,Low
1439,28.547442,77.1988,Hauz Khas,2023-07-23,Low
1440,28.612894,77.039892,Dwarka,2023-12-27,High
1441,28.568253,77.242155,Lajpat Nagar,2023-01-10,Medium
1442,28.521729,77.165449,Vasant Kunj,2023-05-22,High
1443,28.550231,77.202002,Hauz Khas,2023-10-21,Low
1444,28.601818,77.307345,Mayur Vihar,2023-09-23,Low
1445,28.55071,77.198961,Hauz Khas,2023-02-12,High
1446,28.645573,77.12506,Rajouri Garden,2023-08-10,Low
1447,28.567088,77.243838,Lajpat Nagar,2023-01-31,Medium
1448,28.736812,77.067005,Rohini,2023-05-22,Medium
1449,28.547519,77.234259,Greater Kailash,2023-04-12,Medium
1450,28.550447,77.198908,Hauz Khas,2023-08-19,Medium
1451,28.565934,77.243113,Lajpat Nagar,2023-07-23,High
1452,28.537237,77.258312,Kalkaji,2023-11-24,High
1453,28.52384,77.208254,Saket,2023-12-02,Low
1454,28.651479,77.189774,Karol Bagh,2023-04-06,Low
1455,28.654648,77.229876,Chandni Chowk,2023-04-01,High
1456,28.56845,77.242874,Lajpat Nagar,2023-03-08,Low
1457,28.551316,77.198626,Hauz Khas,2023-11-01,Medium
1458,28.736204,77.066192,Rohini,2023-03-11,Medium
1459,28.544991,77.237584,Greater Kailash,2023-10-18,Low
1460,28.613764,77.039315,Dwarka,2023-06-27,Low
1461,28.54679,77.237537,Greater Kailash,2023-01-19,Low
1462,28.655662,77.23046,Chandni Chowk,2023-11-25,Medium
1463,28.698306,77.143002,Pitampura,2023-07-04,Low
1464,28.644175,77.125134,Rajouri Garden,2023-07-09,High
1465,28.632398,77.21928,Connaught Place,2023-03-30,Low
1466,28.654648,77.228464,Chandni Chowk,2023-11-07,Medium
1467,28.73832,77.067672,Rohini,2023-09-06,Medium
1468,28.523243,77.206457,Saket,2023-06-27,Low
1469,28.548404,77.252265,Nehru Place,2023-02-22,Low
1470,28.520526,77.204823,Saket,2023-02-11,Low
1471,28.548291,77.200186,Hauz Khas,2023-01-23,High
1472,28.521072,77.205389,Saket,2023-10-23,Medium
1473,28.601166,77.306454,Mayur Vihar,2023-05-08,Low
1474,28.652288,77.190032,Karol Bagh,2023-03-05,Medium
1475,28.523126,77.208165,Saket,2023-07-24,High
1476,28.520958,77.20606,Saket,2023-06-29,Low
1477,28.632596,77.220066,Connaught Place,2023-01-18,Medium
1478,28.548637,77.201104,Hauz Khas,2023-03-31,Low
1479,28.549656,77.252485,Nehru Place,2023-09-12,Low
1480,28.654652,77.229283,Chandni Chowk,2023-06-06,Medium
1481,28.519334,77.165409,Vasant Kunj,2023-07-12,Low
1482,28.550583,77.252636,Nehru Place,2023-10-27,Medium
1483,28.738763,77.068051,Rohini,2023-10-25,High
1484,28.739059,77.065394,Rohini,2023-09-22,Medium
1485,28.603892,77.308129,Mayur Vihar,2023-11-24,Low
1486,28.613129,77.037072,Dwarka,2023-08-31,Medium
1487,28.651901,77.190983,Karol Bagh,2023-02-15,Low
1488,28.520401,77.164289,Vasant Kunj,2023-04-27,High
1489,28.545113,77.237786,Greater Kailash,2023-04-29,Medium
1490,28.700233,77.141138,Pitampura,2023-09-07,Medium
1491,28.613055,77.03923,Dwarka,2023-02-03,Low
1492,28.549869,77.201786,Hauz Khas,2023-06-11,Low
1493,28.550965,77.249511,Nehru Place,2023-07-18,Medium
1494,28.547542,77.234421,Greater Kailash,2023-11-27,Low
1495,28.64307,77.12437,Rajouri Garden,2023-11-01,Medium
1496,28.602056,77.306848,Mayur Vihar,2023-04-08,Medium
1497,28.632044,77.219258,Connaught Place,2023-03-17,Medium
1498,28.548709,77.200336,Hauz Khas,2023-10-06,Medium
1499,28.548883,77.249257,Nehru Place,2023-05-17,Medium
1500,28.537025,77.258647,Kalkaji,2023-05-01,Medium
1501,28.54817,77.201825,Hauz Khas,2023-08-10,Low
1502,28.568861,77.24352,Lajpat Nagar,2023-03-10,High
1503,28.548816,77.201848,Hauz Khas,2023-06-30,Medium
1504,28.611013,77.039941,Dwarka,2023-09-17,Medium
1505,28.736206,77.067546,Rohini,2023-07-06,Low
1506,28.613888,77.038361,Dwarka,2023-12-01,Low
1507,28.602001,77.307144,Mayur Vihar,2023-05-16,Medium
1508,28.522436,77.165138,Vasant Kunj,2023-12-31,Low
1509,28.612753,77.037145,Dwarka,2023-01-19,High
1510,28.551151,77.201429,Hauz Khas,2023-06-19,Low
1511,28.547773,77.251295,Nehru Place,2023-10-28,Medium
1512,28.551226,77.200568,Hauz Khas,2023-12-25,Medium
1513,28.567501,77.245598,Lajpat Nagar,2023-06-27,Low
1514,28.654282,77.231361,Chandni Chowk,2023-07-13,Low
1515,28.520207,77.165603,Vasant Kunj,2023-03-30,Low
1516,28.644032,77.125874,Rajouri Garden,2023-07-03,Low
1517,28.518515,77.165022,Vasant Kunj,2023-04-21,Low
1518,28.632829,77.221081,Connaught Place,2023-06-15,High
1519,28.519754,77.165152,Vasant Kunj,2023-07-05,Low
1520,28.612484,77.037822,Dwarka,2023-03-21,Low
1521,28.697654,77.142811,Pitampura,2023-02-27,High
1522,28.52015,77.162956,Vasant Kunj,2023-04-26,Low
1523,28.52415,77.206272,Saket,2023-09-05,Medium
1524,28.697436,77.141115,Pitampura,2023-02-10,Low
1525,28.600828,77.306918,Mayur Vihar,2023-05-25,Low
1526,28.696868,77.14124,Pitampura,2023-11-17,Low
1527,28.521844,77.165073,Vasant Kunj,2023-12-06,Medium
1528,28.548914,77.252685,Nehru Place,2023-11-08,Low
1529,28.522002,77.206454,Saket,2023-11-26,Medium
1530,28.655306,77.229369,Chandni Chowk,2023-03-31,Medium
1531,28.566699,77.243399,Lajpat Nagar,2023-03-20,Low
1532,28.736673,77.066636,Rohini,2023-12-04,Medium
1533,28.567583,77.243513,Lajpat Nagar,2023-07-23,Low
1534,28.644418,77.123859,Rajouri Garden,2023-08-21,Low
1535,28.643964,77.12421,Rajouri Garden,2023-12-25,Medium
1536,28.537939,77.259697,Kalkaji,2023-03-30,Low
1537,28.551167,77.200971,Hauz Khas,2023-09-29,High
1538,28.54817,77.234893,Greater Kailash,2023-01-09,Low
1539,28.603414,77.308008,Mayur Vihar,2023-04-27,Medium
1540,28.603814,77.309581,Mayur Vihar,2023-10-25,Low
1541,28.651832,77.192549,Karol Bagh,2023-05-30,Low
1542,28.536012,77.258578,Kalkaji,2023-01-10,Low
1543,28.73555,77.066416,Rohini,2023-01-06,High
1544,28.567059,77.242517,Lajpat Nagar,2023-05-07,Medium
1545,28.520654,77.163492,Vasant Kunj,2023-05-18,Low
1546,28.631667,77.221046,Connaught Place,2023-11-04,Medium
1547,28.630888,77.219925,Connaught Place,2023-08-24,Low
1548,28.738035,77.068567,Rohini,2023-05-26,Medium
1549,28.521486,77.2077,Saket,2023-07-31,Low
1550,28.736395,77.067748,Rohini,2023-05-20,Low
1551,28.601069,77.308127,Mayur Vihar,2023-06-14,Low
1552,28.65718,77.229424,Chandni Chowk,2023-01-12,Medium
1553,28.6512,77.188656,Karol Bagh,2023-09-04,High
1554,28.545206,77.236965,Greater Kailash,2023-05-21,Medium
1555,28.643071,77.124619,Rajouri Garden,2023-11-21,Low
1556,28.650638,77.191461,Karol Bagh,2023-07-29,High
1557,28.521946,77.166368,Vasant Kunj,2023-12-21,Medium
1558,28.602506,77.307704,Mayur Vihar,2023-06-08,Medium
1559,28.697722,77.139653,Pitampura,2023-11-12,Medium
1560,28.522831,77.205223,Saket,2023-04-28,High
1561,28.650741,77.192495,Karol Bagh,2023-04-01,High
1562,28.524229,77.206908,Saket,2023-05-17,Medium
1563,28.547475,77.201709,Hauz Khas,2023-01-23,Low
1564,28.631175,77.220263,Connaught Place,2023-01-11,High
1565,28.738007,77.06607,Rohini,2023-07-27,High
1566,28.645531,77.124669,Rajouri Garden,2023-08-24,High
1567,28.650961,77.192479,Karol Bagh,2023-11-22,Low
1568,28.644519,77.123144,Rajouri Garden,2023-07-31,Medium
1569,28.544423,77.234593,Greater Kailash,2023-07-30,High
1570,28.521332,77.166428,Vasant Kunj,2023-03-10,Medium
1571,28.568373,77.245608,Lajpat Nagar,2023-01-13,Low
1572,28.650957,77.190305,Karol Bagh,2023-01-14,Medium
1573,28.655837,77.22936,Chandni Chowk,2023-06-07,Low
1574,28.631866,77.219496,Connaught Place,2023-10-03,High
1575,28.657608,77.229851,Chandni Chowk,2023-11-08,Medium
1576,28.537038,77.257367,Kalkaji,2023-05-13,Medium
1577,28.547517,77.250724,Nehru Place,2023-05-04,Medium
1578,28.5476,77.249938,Nehru Place,2023-10-13,High
1579,28.698946,77.143004,Pitampura,2023-06-13,Medium
1580,28.521382,77.165289,Vasant Kunj,2023-07-27,Medium
1581,28.69836,77.141035,Pitampura,2023-12-05,Low
1582,28.643288,77.122949,Rajouri Garden,2023-09-13,Low
1583,28.655229,77.230295,Chandni Chowk,2023-11-05,High
1584,28.737859,77.066933,Rohini,2023-11-02,Low
1585,28.644982,77.125079,Rajouri Garden,2023-08-19,Medium
1586,28.56859,77.24208,Lajpat Nagar,2023-04-11,Medium
1587,28.548278,77.201163,Hauz Khas,2023-06-10,Low
1588,28.700425,77.140286,Pitampura,2023-01-13,Low
1589,28.634778,77.219219,Connaught Place,2023-07-09,Medium
1590,28.64541,77.123349,Rajouri Garden,2023-05-28,Low
1591,28.601054,77.308654,Mayur Vihar,2023-12-20,High
1592,28.521713,77.208153,Saket,2023-01-12,Medium
1593,28.546706,77.237128,Greater Kailash,2023-01-24,High
1594,28.700416,77.139791,Pitampura,2023-01-17,Low
1595,28.547723,77.236119,Greater Kailash,2023-02-23,Low
1596,28.550812,77.250479,Nehru Place,2023-12-29,Medium
1597,28.52206,77.165515,Vasant Kunj,2023-05-19,Low
1598,28.652755,77.189112,Karol Bagh,2023-01-22,Medium
1599,28.568104,77.241971,Lajpat Nagar,2023-10-13,Low
1600,28.538349,77.258222,Kalkaji,2023-07-22,Low
1601,28.735891,77.068003,Rohini,2023-08-19,Low
1602,28.736395,77.066515,Rohini,2023-02-13,Medium
1603,28.645158,77.125604,Rajouri Garden,2023-10-12,High
1604,28.539556,77.257426,Kalkaji,2023-07-22,Low
1605,28.55028,77.198993,Hauz Khas,2023-08-20,Medium
1606,28.520588,77.207547,Saket,2023-08-12,High
1607,28.698324,77.140864,Pitampura,2023-04-09,Medium
1608,28.523708,77.206216,Saket,2023-01-01,Medium
1609,28.612185,77.039258,Dwarka,2023-05-31,Medium
1610,28.518708,77.166198,Vasant Kunj,2023-05-23,High
1611,28.60021,77.307656,Mayur Vihar,2023-05-21,High
1612,28.699426,77.140966,Pitampura,2023-11-30,Low
1613,28.645269,77.123096,Rajouri Garden,2023-07-30,Low
1614,28.536075,77.257228,Kalkaji,2023-08-26,Low
1615,28.613451,77.037871,Dwarka,2023-06-25,Medium
1616,28.63289,77.218919,Connaught Place,2023-08-19,Low
1617,28.56787,77.243788,Lajpat Nagar,2023-10-16,Low
1618,28.652506,77.190507,Karol Bagh,2023-03-12,Medium
1619,28.700172,77.143399,Pitampura,2023-01-01,Medium
1620,28.544324,77.234078,Greater Kailash,2023-01-06,Low
1621,28.521366,77.208068,Saket,2023-01-08,High
1622,28.634003,77.220813,Connaught Place,2023-05-09,Medium
1623,28.51907,77.165863,Vasant Kunj,2023-10-22,Medium
1624,28.656321,77.22893,Chandni Chowk,2023-05-18,Medium
1625,28.521946,77.16524,Vasant Kunj,2023-03-25,Low
1626,28.523017,77.205161,Saket,2023-03-09,Medium
1627,28.611913,77.039498,Dwarka,2023-05-08,Low
1628,28.55123,77.20123,Hauz Khas,2023-05-13,Medium
1629,28.521363,77.205253,Saket,2023-10-20,Medium
1630,28.521969,77.165466,Vasant Kunj,2023-02-14,Low
1631,28.612296,77.038154,Dwarka,2023-05-09,Medium
1632,28.610937,77.037558,Dwarka,2023-10-01,Low
1633,28.64964,77.189092,Karol Bagh,2023-08-15,Low
1634,28.549568,77.249723,Nehru Place,2023-11-11,Low
1635,28.698399,77.139572,Pitampura,2023-12-15,Medium
1636,28.61473,77.038341,Dwarka,2023-03-17,Medium
1637,28.53814,77.257614,Kalkaji,2023-05-06,Low
1638,28.699426,77.141056,Pitampura,2023-10-04,High
1639,28.631821,77.221308,Connaught Place,2023-02-15,High
1640,28.547423,77.252664,Nehru Place,2023-11-29,Low
1641,28.737375,77.068419,Rohini,2023-02-19,Low
1642,28.568347,77.244134,Lajpat Nagar,2023-12-25,Medium
1643,28.549489,77.252045,Nehru Place,2023-01-21,Low
1644,28.738035,77.065163,Rohini,2023-01-30,Medium
1645,28.545812,77.23417,Greater Kailash,2023-02-12,Medium
1646,28.56869,77.244375,Lajpat Nagar,2023-08-06,High
1647,28.654915,77.229602,Chandni Chowk,2023-08-12,Medium
1648,28.600569,77.306306,Mayur Vihar,2023-10-06,High
1649,28.631265,77.220136,Connaught Place,2023-09-20,Medium
1650,28.63112,77.217892,Connaught Place,2023-07-13,Low
1651,28.548475,77.198464,Hauz Khas,2023-09-12,Low
1652,28.614399,77.039264,Dwarka,2023-10-20,Medium
1653,28.737723,77.067569,Rohini,2023-09-29,Low
1654,28.550882,77.251738,Nehru Place,2023-12-28,Medium
1655,28.568828,77.244342,Lajpat Nagar,2023-04-07,Medium
1656,28.52148,77.206298,Saket,2023-04-08,Low
1657,28.652259,77.191047,Karol Bagh,2023-04-08,Low
1658,28.565455,77.244242,Lajpat Nagar,2023-06-30,Low
1659,28.654785,77.229549,Chandni Chowk,2023-12-29,Medium
1660,28.537306,77.260816,Kalkaji,2023-03-13,Low
1661,28.644993,77.122435,Rajouri Garden,2023-03-30,Medium
1662,28.521771,77.204961,Saket,2023-02-10,High
1663,28.644064,77.124706,Rajouri Garden,2023-10-23,Medium
1664,28.651783,77.192367,Karol Bagh,2023-03-12,Low
1665,28.601027,77.307129,Mayur Vihar,2023-11-03,Medium
1666,28.522836,77.207845,Saket,2023-01-28,Medium
1667,28.567455,77.244807,Lajpat Nagar,2023-02-17,Medium
1668,28.521974,77.165844,Vasant Kunj,2023-04-21,Low
1669,28.537944,77.259083,Kalkaji,2023-08-02,Medium
1670,28.736465,77.06716,Rohini,2023-04-02,Low
1671,28.700305,77.141236,Pitampura,2023-05-30,High
1672,28.520086,77.165814,Vasant Kunj,2023-10-01,Medium
1673,28.657633,77.230066,Chandni Chowk,2023-01-25,Low
1674,28.551393,77.201022,Hauz Khas,2023-06-18,High
1675,28.520982,77.165373,Vasant Kunj,2023-01-19,Medium
1676,28.546925,77.23565,Greater Kailash,2023-08-22,High
1677,28.549006,77.198627,Hauz Khas,2023-01-25,Low
1678,28.655314,77.230923,Chandni Chowk,2023-03-07,Low
1679,28.739022,77.065738,Rohini,2023-11-11,Medium
1680,28.656114,77.228777,Chandni Chowk,2023-08-04,High
1681,28.614335,77.038752,Dwarka,2023-03-04,High
1682,28.566147,77.243176,Lajpat Nagar,2023-12-03,High
1683,28.699509,77.14328,Pitampura,2023-01-11,High
1684,28.520857,77.164032,Vasant Kunj,2023-07-25,Low
1685,28.69679,77.141023,Pitampura,2023-06-03,Medium
1686,28.550065,77.200837,Hauz Khas,2023-05-11,Medium
1687,28.601163,77.307561,Mayur Vihar,2023-08-15,High
1688,28.654754,77.228479,Chandni Chowk,2023-03-06,Low
1689,28.651258,77.191068,Karol Bagh,2023-03-22,Medium
1690,28.520911,77.208401,Saket,2023-03-23,High
1691,28.536929,77.260467,Kalkaji,2023-10-21,Medium
1692,28.698089,77.139712,Pitampura,2023-09-24,Low
1693,28.631154,77.217896,Connaught Place,2023-02-26,Medium
1694,28.550833,77.249866,Nehru Place,2023-07-26,High
1695,28.736089,77.065962,Rohini,2023-11-29,Low
1696,28.545114,77.235329,Greater Kailash,2023-05-15,Medium
1697,28.521536,77.16463,Vasant Kunj,2023-03-29,Medium
1698,28.698969,77.139439,Pitampura,2023-01-16,Low
1699,28.522299,77.166075,Vasant Kunj,2023-05-05,Medium
1700,28.735698,77.065211,Rohini,2023-05-18,Low
1701,28.737932,77.067441,Rohini,2023-10-19,High
1702,28.522532,77.206913,Saket,2023-01-27,Medium
1703,28.65432,77.231338,Chandni Chowk,2023-09-03,Low
1704,28.644067,77.122941,Rajouri Garden,2023-11-30,High
1705,28.521601,77.165578,Vasant Kunj,2023-04-23,Low
1706,28.631587,77.220917,Connaught Place,2023-11-15,Medium
1707,28.550653,77.24938,Nehru Place,2023-12-08,Low
1708,28.522144,77.207835,Saket,2023-06-26,High
1709,28.657215,77.230992,Chandni Chowk,2023-11-07,Medium
1710,28.699582,77.140665,Pitampura,2023-08-06,Low
1711,28.521725,77.206527,Saket,2023-02-20,Low
1712,28.547174,77.235785,Greater Kailash,2023-03-19,Low
1713,28.548131,77.201692,Hauz Khas,2023-09-21,High
1714,28.699417,77.139744,Pitampura,2023-10-05,Medium
1715,28.735494,77.067478,Rohini,2023-06-14,Medium
1716,28.644413,77.124443,Rajouri Garden,2023-03-05,Low
1717,28.548642,77.249996,Nehru Place,2023-06-03,Medium
1718,28.698505,77.14162,Pitampura,2023-03-12,Medium
1719,28.538637,77.258344,Kalkaji,2023-01-31,Low
1720,28.537144,77.257674,Kalkaji,2023-03-06,High
1721,28.737627,77.066808,Rohini,2023-08-05,Low
1722,28.631125,77.221436,Connaught Place,2023-03-31,Medium
1723,28.550601,77.253023,Nehru Place,2023-07-28,Medium
1724,28.634098,77.219555,Connaught Place,2023-07-03,High
1725,28.633217,77.21974,Connaught Place,2023-11-20,High
1726,28.654406,77.23097,Chandni Chowk,2023-06-13,Medium
1727,28.548351,77.200541,Hauz Khas,2023-03-28,Medium
1728,28.550813,77.201381,Hauz Khas,2023-05-01,High
1729,28.65694,77.229838,Chandni Chowk,2023-04-25,Medium
1730,28.63306,77.221345,Connaught Place,2023-06-01,Medium
1731,28.550942,77.201543,Hauz Khas,2023-10-23,High
1732,28.536912,77.258367,Kalkaji,2023-03-18,High
1733,28.651389,77.191668,Karol Bagh,2023-08-20,Low
1734,28.612711,77.037453,Dwarka,2023-05-11,Low
1735,28.521644,77.16355,Vasant Kunj,2023-04-22,Low
1736,28.654555,77.231926,Chandni Chowk,2023-06-16,High
1737,28.519899,77.166062,Vasant Kunj,2023-07-23,Low
1738,28.614345,77.0378,Dwarka,2023-08-26,Low
1739,28.519755,77.166773,Vasant Kunj,2023-01-21,Medium
1740,28.547135,77.237725,Greater Kailash,2023-10-25,Medium
1741,28.632581,77.219869,Connaught Place,2023-08-01,High
1742,28.520553,77.163993,Vasant Kunj,2023-05-09,Low
1743,28.52127,77.208286,Saket,2023-05-04,Low
1744,28.602656,77.309279,Mayur Vihar,2023-05-19,High
1745,28.548514,77.251471,Nehru Place,2023-06-19,Low
1746,28.547641,77.202073,Hauz Khas,2023-12-12,High
1747,28.737271,77.065224,Rohini,2023-02-01,Low
1748,28.612464,77.038021,Dwarka,2023-03-23,High
1749,28.738427,77.066803,Rohini,2023-06-22,Low
1750,28.521157,77.163995,Vasant Kunj,2023-03-14,Medium
1751,28.603076,77.306032,Mayur Vihar,2023-10-16,High
1752,28.604074,77.306729,Mayur Vihar,2023-04-21,Medium
1753,28.546644,77.235365,Greater Kailash,2023-01-17,Low
1754,28.652924,77.191351,Karol Bagh,2023-07-23,Low
1755,28.550482,77.253091,Nehru Place,2023-07-31,Medium
1756,28.65769,77.231777,Chandni Chowk,2023-10-31,Low
1757,28.657332,77.228816,Chandni Chowk,2023-03-26,Medium
1758,28.536945,77.257332,Kalkaji,2023-11-08,Medium
1759,28.549621,77.200964,Hauz Khas,2023-09-22,High
1760,28.654466,77.228688,Chandni Chowk,2023-11-24,Low
1761,28.649616,77.189951,Karol Bagh,2023-11-13,Medium
1762,28.523468,77.206288,Saket,2023-04-20,Medium
1763,28.654996,77.22885,Chandni Chowk,2023-06-17,High
1764,28.602365,77.307716,Mayur Vihar,2023-07-29,Low
1765,28.55052,77.199721,Hauz Khas,2023-04-21,Low
1766,28.60226,77.30671,Mayur Vihar,2023-11-16,Medium
1767,28.547911,77.234468,Greater Kailash,2023-04-13,Medium
1768,28.69787,77.140157,Pitampura,2023-04-15,Low
1769,28.735714,77.066428,Rohini,2023-11-16,Low
1770,28.614833,77.039711,Dwarka,2023-10-06,Low
1771,28.700473,77.141599,Pitampura,2023-12-21,Low
1772,28.602983,77.309437,Mayur Vihar,2023-05-10,Medium
1773,28.612775,77.038513,Dwarka,2023-07-07,Low
1774,28.550147,77.200908,Hauz Khas,2023-09-09,Low
1775,28.549974,77.249891,Nehru Place,2023-03-20,High
1776,28.64426,77.125332,Rajouri Garden,2023-07-13,Low
1777,28.567712,77.242072,Lajpat Nagar,2023-09-16,Low
1778,28.656205,77.229142,Chandni Chowk,2023-11-14,Low
1779,28.612096,77.038915,Dwarka,2023-07-08,High
1780,28.536236,77.261095,Kalkaji,2023-02-04,Low
1781,28.612422,77.040885,Dwarka,2023-05-17,Medium
1782,28.649555,77.190645,Karol Bagh,2023-10-29,Low
1783,28.522194,77.163405,Vasant Kunj,2023-09-13,Medium
1784,28.54549,77.237677,Greater Kailash,2023-06-29,Low
1785,28.549086,77.249438,Nehru Place,2023-05-19,Medium
1786,28.697242,77.14163,Pitampura,2023-01-17,Low
1787,28.518743,77.164224,Vasant Kunj,2023-04-14,Low
1788,28.657774,77.229569,Chandni Chowk,2023-10-28,Low
1789,28.60027,77.307649,Mayur Vihar,2023-04-05,Medium
1790,28.550266,77.251495,Nehru Place,2023-04-10,Low
1791,28.6112,77.040795,Dwarka,2023-09-24,Medium
1792,28.631573,77.218909,Connaught Place,2023-06-15,High
1793,28.631154,77.220682,Connaught Place,2023-03-16,Medium
1794,28.536922,77.258966,Kalkaji,2023-06-12,Low
1795,28.697155,77.142906,Pitampura,2023-05-29,Low
1796,28.520903,77.166031,Vasant Kunj,2023-01-06,Low
1797,28.73587,77.066292,Rohini,2023-06-01,High
1798,28.565664,77.245683,Lajpat Nagar,2023-07-05,High
1799,28.643713,77.1237,Rajouri Garden,2023-05-15,Low
1800,28.655962,77.23001,Chandni Chowk,2023-07-30,High
1801,28.651387,77.190458,Karol Bagh,2023-12-21,High
1802,28.633446,77.220528,Connaught Place,2023-05-05,Medium
1803,28.600448,77.308693,Mayur Vihar,2023-12-22,Medium
1804,28.536347,77.25854,Kalkaji,2023-03-10,Low
1805,28.602293,77.308903,Mayur Vihar,2023-11-11,Medium
1806,28.537198,77.259592,Kalkaji,2023-10-14,Low
1807,28.545936,77.235306,Greater Kailash,2023-03-02,Medium
1808,28.737926,77.066835,Rohini,2023-07-20,Low
1809,28.697554,77.143334,Pitampura,2023-01-06,Low
1810,28.53616,77.257773,Kalkaji,2023-12-19,Low
1811,28.697898,77.140081,Pitampura,2023-12-15,Medium
1812,28.520665,77.205288,Saket,2023-08-27,High
1813,28.610904,77.03901,Dwarka,2023-08-19,Medium
1814,28.601725,77.308861,Mayur Vihar,2023-08-08,High
1815,28.652505,77.192453,Karol Bagh,2023-12-02,Low
1816,28.549937,77.198576,Hauz Khas,2023-02-16,Medium
1817,28.643419,77.122348,Rajouri Garden,2023-04-23,Low
1818,28.54827,77.252515,Nehru Place,2023-05-31,Medium
1819,28.633648,77.219126,Connaught Place,2023-04-28,High
1820,28.545235,77.236274,Greater Kailash,2023-12-07,Medium
1821,28.613982,77.040305,Dwarka,2023-12-30,Medium
1822,28.612821,77.039334,Dwarka,2023-05-18,Low
1823,28.601048,77.308575,Mayur Vihar,2023-09-29,Low
1824,28.520409,77.166182,Vasant Kunj,2023-09-08,Medium
1825,28.655875,77.232025,Chandni Chowk,2023-07-31,High
1826,28.548952,77.252095,Nehru Place,2023-09-23,Medium
1827,28.60394,77.307816,Mayur Vihar,2023-07-20,Medium
1828,28.549315,77.200768,Hauz Khas,2023-09-04,Medium
1829,28.656037,77.229008,Chandni Chowk,2023-05-21,Low
1830,28.538817,77.259122,Kalkaji,2023-12-17,Medium
1831,28.519507,77.163735,Vasant Kunj,2023-06-07,Medium
1832,28.632854,77.218797,Connaught Place,2023-03-01,Low
1833,28.610987,77.037557,Dwarka,2023-03-02,Medium
1834,28.548037,77.1995,Hauz Khas,2023-09-29,High
1835,28.697378,77.14278,Pitampura,2023-01-20,Medium
1836,28.547711,77.236669,Greater Kailash,2023-08-29,Medium
1837,28.549441,77.200718,Hauz Khas,2023-02-20,Low
1838,28.538248,77.25841,Kalkaji,2023-09-30,Medium
1839,28.736723,77.065308,Rohini,2023-11-02,Medium
1840,28.54784,77.199895,Hauz Khas,2023-05-14,Low
1841,28.566738,77.245221,Lajpat Nagar,2023-01-21,Medium
1842,28.632256,77.221533,Connaught Place,2023-12-28,High
1843,28.657775,77.231697,Chandni Chowk,2023-03-28,Medium
1844,28.52356,77.208148,Saket,2023-11-16,Low
1845,28.537145,77.257808,Kalkaji,2023-06-17,Medium
1846,28.698321,77.141134,Pitampura,2023-07-13,Low
1847,28.601506,77.306522,Mayur Vihar,2023-03-26,Medium
1848,28.568871,77.24376,Lajpat Nagar,2023-12-17,High
1849,28.565258,77.243348,Lajpat Nagar,2023-07-19,Low
1850,28.549521,77.20153,Hauz Khas,2023-10-04,Medium
1851,28.544743,77.236733,Greater Kailash,2023-07-13,High
1852,28.535631,77.259262,Kalkaji,2023-02-16,Medium
1853,28.521194,77.207293,Saket,2023-10-27,High
